Category,Title,Channel,Video Link,Channel Link,Views,Likes,Thumbnail,Duration,Description,Summary
22,"황운하, 송철호 징역3년!!!    #shrots",팩트포인트,https://www.youtube.com/watch?v=SkOxd6Yj03g,https://www.youtube.com/channel/UCd1DfsCbnPEPLdpuYfH7Yzw,192680,13440,https://img.youtube.com/vi/SkOxd6Yj03g/hqdefault.jpg,PT37S,울산시장 선거개입 1심 선고.,서울 중앙지방 법원은 울산시장 선거 개입 선거 공판에서 송 전 울산시장과 황 민주당 의원에게 각각 징역 3년을 선고했다 
25,"이낙연 만난 유인태 ""'한판 뜨냐?' 물었더니 '몰아넣잖아요'""    ""이재명, 지면 무슨 소용? 노무현 멋지게 졌다""",CBS 김현정의 뉴스쇼,https://www.youtube.com/watch?v=VKDK4g-uXck,https://www.youtube.com/channel/UC4Aa3OPkMenwTANpf0oWVRQ,174919,3200,https://img.youtube.com/vi/VKDK4g-uXck/hqdefault.jpg,PT22M14S,"* 尹 사과, 선거가 가까워져 가는구나 생각 들어
* 선거제 헌신짝? 이재명 세상 못 믿을 X 돼
* 병립형 회귀와 개딸 움직임, 분당 도화선 될 수도

■ 방송 : CBS 라디오 〈김현정의 뉴스쇼〉 FM 98.1 (07:20~09:00)
■ 진행 : 김현정 앵커
■ 대담 : 유인태 (유인태 前 국회 사무총장)

#尹대국민사과 #멋있게지면무슨소용 #이낙연작심비판
#월간 #유인태前사무총장



▣ 라이브 방송 안내
뉴스쇼 라이브 방송 | 매주 월~금 오전 7시20분~9시
댓꿀쇼 라이브 방송 | 뉴스쇼 본방송 끝나자마자 이어서 오전 9시

▣ 김현정의 뉴스쇼 유튜브 구독하기
https://goo.gl/ApKab6

▣ 제보 및 의견
◇ 문자: # 1212
◇ 카카오톡 플러스친구: http://pf.kakao.com/_xiCucI
◇ 뉴스쇼 제보 이메일: newsshow981@gmail.com
◇ 댓꿀쇼 관련 이메일: newsshow.cbs@gmail.com

◇ 모바일 레인보우
- 안드로이드 구글플레이: http://goo.gl/0fboZU
- 애플 앱스토어: https://apple.co/2ytJKPW
◇ 뉴스쇼 홈페이지: https://bit.ly/3evk35R
◇ 카카오TV: https://tv.kakao.com/channel/3238340
◇ 네이버TV: https://tv.naver.com/newsshow",이 의원은 자신의 지역구 용인을 포기하고 험지로 가겠다고 했다.
25,"얼굴·팔다리 훼손 中 거지 태국 출몰...""인신매매 의심"" / YTN", YTN,https://www.youtube.com/watch?v=x9OF1Ieg9Cw,https://www.youtube.com/channel/UChlgI3UHCOnwUGzWzbJ3H5w,2366031,12670,https://img.youtube.com/vi/x9OF1Ieg9Cw/hqdefault.jpg,PT2M17S,"[앵커]
최근 태국에서 얼굴과 팔다리 등이 심하게 훼손된 걸인들이 출몰해 사회 문제가 되고 있습니다.

현지 경찰이 붙잡아 보니 모두 중국 국적이었는데, 인신매매 가능성을 열어 두고 수사하고 있습니다.

베이징 강정규 특파원입니다.

[기자]
태국 학생 교복을 입고 거리에서 구걸하는 한 여성.

얼굴은 염산을 뒤집어쓴 듯 녹아내렸고 양쪽 손가락도 문드러졌습니다.

가방에선 동냥 받은 지폐와 동전이 쏟아져나옵니다.

'영등포 구립 도서관'이라고 한글로 적힌 천 주머니도 눈에 띕니다.

태국에선 구걸 행위가 불법이라 경찰이 단속에 나섰는데, 신원 확인 결과 40대 중국인이었습니다.

[중국인 여성 걸인 : 중국에선 구걸이 불법이 아니에요.]

현지 경찰은 지난 19일부터 여섯 지역을 수색해 중국 국적의 걸인 6명을 추가로 체포했습니다.

하나같이 얼굴은 형체를 알아보기 어렵게 화상을 입었고, 사지가 없는 경우도 있었습니다.

이 중 4명은 중국에서 화재로 크게 다친 뒤 태국에 건너와 자발적으로 구걸을 시작했다고 말했습니다.

[중국인 남성 걸인 : 이제 갈 거라고 했잖아요. 제가 오늘 하루 와서 구걸했습니다. 당신들 뜻은 경찰서에 가서 벌금 좀 내라는 거죠?]

현지 매체들은 이들이 고급차를 타고 다니는 중국어 통역사와 연결돼 있다고 보도했습니다.

이 통역은 체포된 걸인 1명당 1만 밧, 약 37만 원의 보석금을 제시한 걸로 전해졌습니다.

그러나 현지 경찰은 인신매매 가능성을 의심해 풀어주지 않고 추가 수사에 착수했습니다.

[태국 경찰 : 그렇게 거리 앉아서 5~6시간 구걸을 하면 하루에 1만 밧(약 37만 원)씩 벌게 됩니다.]

항간에선 지난 9월 13일부터 시작된 중국인들의 태국 무비자 관광을 배경으로 꼽고 있습니다.

그러나 중국인 거지들이 나타나기 시작한 건 올해 초부터라며 태국 총리가 직접 나서 반박했습니다.


여론이 들끓자 태국 주재 중국 대사관은 체포된 걸인들과 영사면회를 통해 상황 파악에 나섰습니다.

그리고 태국에 온 중국 공민을 대상으로 현지 법과 관습을 존중하라는 메시지를 내놨습니다.

베이징에서 YTN 강정규입니다.




YTN 강정규 (live@ytn.co.kr)

※ '당신의 제보가 뉴스가 됩니다'
[카카오톡] YTN 검색해 채널 추가
[전화] 02-398-8585
[메일] social@ytn.co.kr

▶ 기사 원문 : https://www.ytn.co.kr/_ln/0104_202311231830086036
▶ 제보 하기 : https://mj.ytn.co.kr/mj/mj_write.php

▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZ

ⓒ YTN 무단 전재, 재배포금지 및 AI 데이터 활용 금지",태국에서 얼굴과 팔다리가 심하게 훼손된 거인들이 출몰해 사회 문제가 되고 있는데 경찰이 붙잡아 보니 모두 중국 국적을 가지고 있었는데 인신매매 가능성을 열어두고 수사 중이다 
25,[여론뚱탑] 부산엑스포 유치 실패에 윤 대통령이 사과한 이유 #김준일 #배종찬 #여론뚱탑_231130,YTN 라디오,https://www.youtube.com/watch?v=h20nA1m1eOQ,https://www.youtube.com/channel/UCwRljhjVWtLqAKbsWGPU_OA,190762,3492,https://img.youtube.com/vi/h20nA1m1eOQ/hqdefault.jpg,PT40M28S,"YTN라디오(FM 94.5) [뉴스킹 박지훈입니다]

○ 여론뚱탑
""하태경 종로 출마와 험지 / 한동훈 용산 출마설 / 최후통첩 디데이, 김기현의 선택 / 이낙연 신당설, 실체는? / 이재명 재판리스크와 병립형 회귀""

□ 방송일시 : 2023년 11월 30일 (목요일)
□ 출연자 : 김준일 뉴스톱 수석에디터, 배종찬 인사이트케이 소장 

👑 평일 오전 7시 15분! 뉴스킹 박지훈입니다

#엑스포 #총선 #한동훈 #윤석열 #이낙연 #이재명 #뉴스킹 #ytn라디오 

[저작권자(c) YTN radio 무단전재, 재배포 및 AI 데이터 활용 금지]",하 의원은 종로가 험지라는 의견이 없었고 원 씨가 출마설이 나왔을 때 종로를 선택했다.
25,"[🔴LIVE] 박은주·신동흔의 더잇슈(231130) - “내 소원은 송철호당선” 울산선거개입 12명 유죄, 文 수사는?｜황운하 ‘검찰독재’ 주장 이유｜李 ‘조국의 다리’ 끊을 계획",조선일보,https://www.youtube.com/watch?v=SOkW7Jl97c8,https://www.youtube.com/channel/UCdp4_yTBhQmB8E339Lafzow,153305,18363,https://img.youtube.com/vi/SOkW7Jl97c8/hqdefault.jpg,PT1H34M41S,"[11월 30일 방송 타임라인]
00:00:00 지난 방송 하이라이트 
00:30:02 본방송 라이브


◈채널에 가입하여 혜택을 누려보세요◈
https://www.youtube.com/channel/UCdp4_yTBhQmB8E339Lafzow/join

📢오늘도 박은주 기자와 이야기하세요
http://pf.kakao.com/_XGips

◈ 사실에 대한 믿음, 할 말을 하는 용기. 조선일보◈
     조선일보가 만드는 유튜브는 다릅니다.
     구독! 좋아요! 공유하기! 는 사랑입니다❤

🔸 조선닷컴 공식 홈페이지 https://chosun.app.link/Tv2pQSJ3csb
🔸 조선일보 무료 구독 체험 https://chosun.app.link/j3tMd6O3csb
🔸 당신의 건강과 행복을 위한 채널 '오!건강' 👉🏻 https://bit.ly/3JzNuS1 구독해주세요!! 

◈◈◈ 조선일보 유튜브  제작협찬  및 제휴광고 문의 ◈◈◈
  👉🏻👉🏻👉🏻 ghm@studioghm.com 👈🏻👈🏻👈🏻

 #문재인#김기현#황운하#이재명#조국#한동훈",경기 동부 연합이 비정규직을 뚫고 들어가 민노총 위원장에 당선된 양 씨는 이 씨가 정치 활동을 할 수 있도록 도와준 것이다 이 씨는 민주당을 발판으로 원내에 진입할 가능성이 있다고 판단하고 있다 투표를 해 달라고 했다 
25,"무인도 갈대숲에서 발견된 장비…""경찰 가까이 오면 전원 꺼져"" / SBS 8뉴스",SBS 뉴스,https://www.youtube.com/watch?v=TfMRM0Bs8c8,https://www.youtube.com/channel/UCkinYTS9IHqOEwR1Sze2JTw,1422829,10138,https://img.youtube.com/vi/TfMRM0Bs8c8/hqdefault.jpg,PT2M8S,"〈앵커〉

중국에서 걸려온 인터넷 전화번호를 010으로 바꿔주는 중계기를 이용해 보이스피싱 사기를 벌인 일당이 경찰에 붙잡혔습니다. 이들은 중계기를 무인도 갈대숲에 숨겨뒀는데 수사망을 피하려고 어민들까지 동원한 걸로 드러났습니다. 

KNN 하영광 기자입니다.

〈기자〉

경찰이 수상 오토바이를 타고 부산 낙동강 하구 인근의 한 무인도로 들어옵니다.

갈대밭 사이엔 태양광패널이 있고, 그 아래엔 보이스피싱 번호 중계기가 있습니다.

중국에서 걸려온 070 인터넷 전화를 010으로 바꿔주는 기계입니다.

[경찰 : 태양열 패널엔, 패널 설치된 곳에는 배터리 2개.]

태양광 패널을 이용해 자가발전까지 가능하도록 해놨습니다.

그동안 원룸이나 땅속에 중계기를 숨겨놓은 적은 있었지만, 무인도에 숨기다 적발된 건 이번이 처음입니다.

A 씨 등 23명은 중국 다롄 등에 조직을 두고 최근까지 5년 동안 보이스피싱 사기를 벌였습니다.

검찰이나 금융기관을 사칭하는 수법으로 320여 명으로부터 150억여 원을 가로챘습니다.

이들은 어민들에게 돈을 주고 무인도에 있는 중계기를 관리했습니다.

무인도에 수상한 사람이 드나들면 어민이 중국 콜센터에 연락해 원격으로 중계기 전원을 차단하는 방식으로 수사를 피해왔습니다.

[박무길/부산경찰청 강력범죄수사팀장 : 혹시 무인도에 있지 않을까 하는 생각에 진우도라든지 신자도라든지 섬에 입도를 시도했는데, 입도를 시도할 때마다 중계기에 전원이 꺼져버리는 겁니다. 그렇기 때문에 분명히 중계기를 설치해놨을 것이다.]

이들 조직은 고액 알바를 미끼로 오토바이와 차량에도 이동식 중계기를 운영해온 것으로 드러났습니다.

경찰은 보이스피싱 혐의로 A 씨 등 16명을 구속하고 7명을 불구속 송치했습니다.

(영상취재 : 전재현 KNN, 영상제공 : 부산경찰청)

KNN 하영광


☞더 자세한 정보
https://news.sbs.co.kr/y/?id=N1007441638

☞[TV 네트워크] 기사 모아보기 
https://news.sbs.co.kr/y/i/?id=10000056672
 

#SBS뉴스 #8뉴스 #중계기 #보이스피싱 #전화번호 #중국 #경찰

▶SBS 뉴스 채널 구독하기 : https://n.sbs.co.kr/youtube 

♨지금 뜨거운 이슈, 함께 토론하기(스프 구독) : https://premium.sbs.co.kr

▶SBS 뉴스 라이브 : https://n.sbs.co.kr/youtubeLive , https://n.sbs.co.kr/live 

▶SBS 뉴스 제보하기
홈페이지: https://n.sbs.co.kr/inform 
애플리케이션: 'SBS뉴스' 앱 설치하고 제보 - https://n.sbs.co.kr/App 
카카오톡: 'SBS뉴스'와 친구 맺고 채팅 - https://pf.kakao.com/_ewsdq/chat 
페이스북: 'SBS뉴스' 메시지 전송 - https://www.facebook.com/sbs8news 
이메일: sbs8news@sbs.co.kr 
문자 #누르고 6000 
전화: 02-2113-6000 

홈페이지: https://news.sbs.co.kr/ 
페이스북: https://www.facebook.com/sbs8news 
트위터: https://www.twitter.com/sbs8news
카카오톡: https://pf.kakao.com/_ewsdq
인스타그램: https://www.instagram.com/sbsnews

Copyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지",중국에서 걸려온 인터넷 전화번호를 010으로 바꿔주는 중계기를 이용해 보이스피싱 사기를 벌인 일당이 경찰에 붙잡혔는데 이들은 중계기를 무인도 갈대숲에 숨겨 수사망을 피하려고 어민들까지 동원했다.
25,김명준의 뉴스파이터-유열·윤석화 투병 중 근황…몰라보게 야위고 앞니 빠지고,MBN News,https://www.youtube.com/watch?v=ess3znaHaYI,https://www.youtube.com/channel/UCG9aFJTZ-lMCHAiO1KJsirg,851783,11142,https://img.youtube.com/vi/ess3znaHaYI/hqdefault.jpg,PT15M43S,"[유열]
""6년 전부터 건강에 이상…폐섬유증·폐렴까지""
""목이 간지러우니 말도 노래도 쉽지 않아""
1986년 대학가요제로 데뷔…라디오 DJ로 활약

[윤석화]
1년 전 뇌종양 판정…수술 후 투병 중
""마취로 앞니 다 잃어…수술 후 36kg까지 빠져""
연기 인생 50년…연극·뮤지컬·영화에서 활약

[출연자]
백성문 변호사
전예현 시사평론가
장윤미 변호사
안진용 문화일보 기자
이담 방송인

화면 출처 : 유튜브 '에덴교회 0691TV'

#MBN #투병 #유열 #폐섬유증 #윤석화 #뇌종양 #김명준의뉴스파이터 #김명준앵커 

*해당 내용은 관련 동영상 참고
[저작권자 ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지]

☞ MBN 유튜브 구독하기  ☞ https://goo.gl/6ZsJGT
📢 MBN 유튜브 커뮤니티 https://www.youtube.com/user/mbn/community?disable_polymer=1

MBN 페이스북 http://www.facebook.com/mbntv
MBN 인스타그램 https://www.instagram.com/mbn_news/",유 씨는 결혼하지 않은 연예인으로 화려한 시자를 보냈으나 건강에 이상이 찾아왔고 호흡이 힘들어 기침을 한 번도 하지 않았다고 한다.
25,明 다급해서 올린 글이..아뿔싸! 이럴수가 [따따부따],배승희 변호사,https://www.youtube.com/watch?v=ts-H7OlI-58,https://www.youtube.com/channel/UC8SZ88GQa9XWwZxLNibO3ug,511638,71829,https://img.youtube.com/vi/ts-H7OlI-58/hqdefault.jpg,PT24M17S,"[따따부따 마켓]
https://tatabuta.co.kr

[제보 및 비지니스 문의]
tatajebo@gmail.com

[변호사세요? 유튜버세요? - 도서 구입] 
교보문고 :  http://me2.do/5eOL4qR5
예스 24 :   http://me2.do/F2r4RJl1

[채널 가입]
https://www.youtube.com/channel/UC8SZ88GQa9XWwZxLNibO3ug/join

[자율구독료]
신한은행 110-098-063864",한 법무부 장관은 울산 과학 기술원과 현대중 조수하 두 군대 현장을 방문하여 지지자들이 열광하는 팬덤 신드롬을 보여줬다.
25,"우, 러 본토 전략시설 대공습! 폭풍우 덕분에 대성공!",신인균의 국방TV,https://www.youtube.com/watch?v=VuA03FZM-Bk,https://www.youtube.com/channel/UCbgqDFODvh-q38ouzoKKkVA,235461,22165,https://img.youtube.com/vi/VuA03FZM-Bk/hqdefault.jpg,PT19M22S,.,리투아니아가 대만과 외교 관계를 맺자 중국은 리투아니아에 대한 무역 제재를 해제했고 중국은 리투아니아에 대한 무역 제재를 전면 처리했다 중국은 대중국 무역을 할 수 없는 지경에 이르렀다 리투아니아 외무 장관은 제재를 전했다고 밝혔다 
25,사장 혼자 있는 미용실에 찾아와.. #사건테잎,KNN 뉴스,https://www.youtube.com/watch?v=wbsKGAawqSI,https://www.youtube.com/channel/UC1ifSsWUG241rRfK0ezYCgA,425446,2808,https://img.youtube.com/vi/wbsKGAawqSI/hqdefault.jpg,PT1M54S,"#미용실 #knn뉴스 

▷ 전화 
부산 051-850-9000
경남 055-283-0505
▷ 이메일
 jebo@knn.co.kr
▷ knn  홈페이지/앱 접속, 제보 누르기
▷ 카카오톡  친구찾기 @knn

KNN 뉴스는 24시간 여러분의 제보를 기다립니다.

▶KNN 뉴스 채널 구독하기 : https://www.youtube.com/@KNN_NEWS
 
▶KNN 뉴스 제보하기
홈페이지: https://news.knn.co.kr/news
페이스북: https://www.facebook.com/knnnewseye
카카오톡: http://pf.kakao.com/_xaKgRV
인스타그램: https://www.instagram.com/knn.news/

이메일: info@knn.co.kr 
전화: 1577-5999 · 055-283-0505",경기도의 한 미용실에 40대 남자가 들어섰고 염색약 바르는 걸 마치고 미용사가 칸마귀 뒤쪽 싱크대로 가자 남자가 뒤따라 들어갔고 곧바로 칸막이가 심하게 흔들리며 폭행이 시작됐다 폭행당한 여성은 그만하라고 애원했지만 가해자는 스스로 목숨을 끊었다 
25,"김건희 디올 3탄 난리났다ㅋ ""내가(거늬) 대통령 자리 올라가니까""... 윤석열은 바지사장? 충격!! 쌍특검 표결 전 '이것' 터진다",언론 알아야 바꾼다,https://www.youtube.com/watch?v=gpKsl4RccCI,https://www.youtube.com/channel/UC-VnP-VdGUaIbssXoOhz5OQ,217612,15030,https://img.youtube.com/vi/gpKsl4RccCI/hqdefault.jpg,PT4M7S,"김건희는 본인이 대통령이라고 확신하고 있습니다.

◎ 언론알아야바꾼다 공식 후원(유튜브 멤버십) 
https://www.youtube.com/channel/UC-VnP-VdGUaIbssXoOhz5OQ/join

◎ 언론알아야바꾼다 공식 후원(환호 버튼) 
동영상 아래에 좋아요 버튼 옆에 있는 'Thanks' 를 클릭해주시면 공식 후원이 가능합니다. 여러분들의 후원에 늘 진심으로 감사드립니다.

◎ 영상출처
https://www.youtube.com/watch?v=flOI-_y9T88

해당 영상은 유튜브 가이드 라인에 따라 즐겁고 행복한 내용을 중심으로 업로드가 되는 점 참고 부탁드리며 여러분들의 후원으로 더 많은 분들께 유튜브 추천 영상으로 소개되고 있습니다. 더 많은 분들께 영상을 안내드릴 수 있는 기회를 주신 점 진심으로 감사합니다.",김 씨 특검을 앞두고 언론들이 오사카 엑스포에 대한 안 좋은 보도를 이어가면서 물타기를 하려고 노력하지만 엑스포 유치 실패는 영남권 여론을 악화시킬 것이라 확신한다 
25,"[다시보기] 법원 “靑, 울산시장 선거 개입”…송철호·황운하·백원우 유죄 │ 2023년 11월 30일 김진의 돌직구쇼",채널A 김진의 돌직구쇼,https://www.youtube.com/watch?v=xy82-9suKC8,https://www.youtube.com/channel/UCRofX42ugIM1JKnCjfXm9LA,156291,6404,https://img.youtube.com/vi/xy82-9suKC8/hqdefault.jpg,PT1H23M23S,"11월 30일 김진의 돌직구쇼 오프닝 / 김진의 돌직구쇼 - 11월 30일 신문브리핑 / 경북 경주 인근서 규모 4.0 지진 발생 / 법원 “靑, 울산시장 선거 개입”…송철호·황운하·백원우 유죄 / 검찰, ‘윗선’ 임종석·조국 재수사하나? / 송철호·황운하 “검찰 주장만 수용” 반발 / 최강욱, 한동훈 총선 등판설에 “관종이…” / 野, 검사 탄핵 재추진…김용민 “한동훈·이원석, 태도 급변” / 한동훈-이정재 갈빗집서 포착…‘밥값 계산’ 논쟁 벌어져 / 최재형, 하태경 종로 출마 선언 두고 “지역구 지킬 것” / “멋지게 지면 무슨 소용”…이재명 발언에 당내 분란 / 민주, 탄핵안 ‘강행 처리’ 시도…與, 의원들 ‘비상 대기령’ / [핫3]尹 “엑스포 실패, 저의 부족”…野 일각 “무능의 극치” / [핫3]자승 스님 머물던 사찰서 불…“발견된 메모 2장 진위 확인 중” / [핫3]오늘 ‘대장동 의혹’ 첫 판결…이재명 수사로 이어질까

[김진의 돌직구 쇼] 채널A 김진의 돌직구 쇼 (08:50~10:30)

[채널A 뉴스·시사 프로그램｜유튜브 라이브 방송시간]

〈평일〉
08시 00분 라디오쇼 정치시그널 (유튜브 라이브)
08시 50분 김진의 돌직구 쇼
10시 20분 김진의 더라방 (유튜브 라이브)
12시 00분 뉴스A 라이브
15시 50분 강력한 4팀
17시 20분 뉴스TOP10
19시 00분 뉴스A

〈주말〉
12시 00분 토요랭킹쇼·뉴스A 라이브
17시 40분 뉴스TOP10
19시 00분 뉴스A

#채널A뉴스 #울산시장 #선거개입 #다시보기

▷ 홈페이지 http://www.ichannela.com/news/main/news_main.do
▷ 페이스북 https://www.facebook.com/channelanews
▷ 카카오스토리 https://story.kakao.com/ch/channelanews",울산시장 선거 개입 사건의 주역 관련자들에게 일심 유죄가 선고됐고 황 의원은 의원직 상실에 해당하는 징역 3년을 선고받았다 정치권력이 경찰 조직까지 동원해서 선거에 개입했다는 의혹에 대해 법원은 유죄를 선고했다 
25,【23/11/27】'영부인과 디올' 1탄 윤석열 대통령 취임 후 김건희 고가의 명품백 받았다!,뉴스버스,https://www.youtube.com/watch?v=XSHDuf9Q3lI,https://www.youtube.com/channel/UCnuLphpv0sj_km95P1IZIwQ,387061,29720,https://img.youtube.com/vi/XSHDuf9Q3lI/hqdefault.jpg,PT29M39S,"#김건희 #디올 #최재영목사 #명품백 
#뉴스버스 #이슈 #탐사보도 #뉴스버스탐사보도 #뉴스버스이슈
                   
뉴스버스 멤버쉽 https://www.youtube.com/channel/UCnuLphpv0sj_km95P1IZIwQ/join
뉴스버스 유튜브 https://www.youtube.com/c/뉴스버스TV
뉴스버스 홈페이지 www.newsverse.kr
제보 jebobox@gmail.com

(후원하기) 신한 140-013-476854 / (주)위더미디어 뉴스버스

자막 : 나눔템플릿

#김건희 #디올 #최재영목사 #명품백 #샤넬 #서울의소리",최 목사는 김 여사를 만나기 위해 코바나 컨텐츠 사무실에 방문했고 최 목사는 김 여사에게 디올 가방을 선물했다.
25,[송국건TV] ‘이재명 수사방해’ ‘좌편향 언론 유지’ 꼼수 탄핵 “불발”,송국건의 혼술,https://www.youtube.com/watch?v=aa7ZZ5sNi4w,https://www.youtube.com/channel/UC-U6-u6w-zNM_w6ilDVYqHQ,129289,22030,https://img.youtube.com/vi/aa7ZZ5sNi4w/hqdefault.jpg,PT18M4S,"1. 야, 방통위원장-검사 탄핵 오늘 강행(동아)
2. ‘이재명 대선자금’ 수수 측근 김용 징역 5년(조선)
3. 검찰 칼끝 ‘이재명’ 정조준...428억 약정 수사 탄력(서울)
4. 선거개입, 불법 대선자금에도 반성 없는 민주당(조선)
5. 인요한 “공관위원장 달라” 김기현 “자리논란 부적절” 거부(중앙)
6. 함세웅, 문재인 이낙연 언급하며 “방울 달린 남자들이 추미애 하나만 못해”(조선)",이 방송통신위원장이 전격적으로 사퇴하면서 탄핵 표결이 무의미해졌다 민주당은 이 씨의 대선자금 수수 혐의를 포함시키지 않고 검찰 법원을 탓하며 책임을 외면하고 있다 이 씨는 무죄 판결을 받았지만 침묵을 이어갔다 이 씨는 무죄를 주장했다 했다 했
25,"장윤선 ""명품 수수 하나뿐?…극한 대치, 이동관 탄핵 가능성 높아"" [김혜영의 뉴스공감]",CPBC 뉴스,https://www.youtube.com/watch?v=KKsuxyugM5g,https://www.youtube.com/channel/UCqdNP20Fms_nHlUbi1pF0iA,91601,4471,https://img.youtube.com/vi/KKsuxyugM5g/hqdefault.jpg,PT26M29S,"#장윤선 #김혜영의뉴스공감

11/30(목) CPBC 라디오 FM 105.3 (18:03~19:00)

○ 진행 : 김혜영 앵커
○ 출연 : 장윤선 정치전문기자


(주요 발언)
- ""김건희 여사, 명품 뇌물 시험대 국민이 지켜본 것""
- ""명품이면 면담 잡히고, 아니면 안 잡히고?""
- ""명품 수수 의혹, 이거 하나뿐일까""
- ""명품 선물은 일반 국민 상식을 넘어 사실상 뇌물""
- ""김건희 띄운 보도 많아, 이번엔 민주당 논평 나온 뒤에야""
- ""인용보도도 수사 대상되는 시대인가""
- ""여야 극한 대치, 무력 충돌 가능성은 낮지만...""
- ""이동관 탄핵안 통과 가능성 높아""
- ""이재명, 행정·입법 권력 다 넘길 수 없다는 고뇌""
- ""尹정부 견제냐, 다당제냐…민주당 선택은?""
- ""실용주의자 이재명, 실리 택할 가능성 높아""

=========================================
방송선교ARS후원 : 060-706-1004  (한 통화 5,000원) 
                                060-706-4004  (한 통화 10,000원) 
                                060-706-9004 (한 통화 30,000원)
후원문의, 매일미사 지향 신청 : 1588-2597
https://mrmweb.hsit.co.kr/v2/Member/MemberJoin.aspx?action=join&server=TMf%200xyArRN3njKxyq0I4A==
카카오톡 플러스친구 : cpbc TV
=========================================
가톨릭의 눈으로 세상을 바라봅니다.
cpbc news 유튜브 채널을 구독하세요.",김 여사는 명품 가방을 들고 미국 샌프란시스코에 갔는데 그 가방이 바뀐 것에 대해 언론이 보도를 했고 김 여사는 패션과 외모에 대해 언론이 보도를 했다.
25,민주당 내부에서도 최강욱 비판 나온다 #shorts,조선제일검 한동훈,https://www.youtube.com/watch?v=VSlSApYKY8Y,https://www.youtube.com/channel/UC_iRElXv7hwMCPtQxkIUQzg,71990,10348,https://img.youtube.com/vi/VSlSApYKY8Y/hqdefault.jpg,PT59S,"조선제일검 한동훈 채널 회원이 되어주세요.



#한동훈 #법무부 #국회의원 #이재명",민주당 내부에서도 논란의 여지가 아니라 무조건 잘못된 거라고 하는 마당에 사과도 안 하는지 이해가 안 되고 암컷 발언이 계속 반복됐던 것이 확인됐다.
25,"【231129】[뉴탐사-변희재 공동방송] 정유라 사전인터뷰 2시간 최초공개, 가세연 출연 배후에 한동훈 그림자 보인다",뉴탐사 NewTamsa,https://www.youtube.com/watch?v=XSDLmWXCR6o,https://www.youtube.com/channel/UCpr8CBjls1XYoSd98d6aT1w,153576,21955,https://img.youtube.com/vi/XSDLmWXCR6o/hqdefault.jpg,PT1H57M30S,"#정유라 #가세연 #장시호 #장시호_녹취파일 #한동훈 #변희재
◼️ 뉴탐사 회원가입 : https://member.newtamsa.org/
◼️ 자발적 구독료 안내: 농협은행 7900-4955-3829-96 뉴탐사
                                    우리은행 6043-0261-8185-81 뉴탐사
                                    KEB하나은행 3539-0466-9365-37 뉴탐사
                                    국민은행 6297-9078-1466-31 뉴탐사
                                    신한은행 5620-1491-4870-67 뉴탐사
◼️ 뉴탐사 제보하기: https://tipoff.newtamsa.org
◼️ 회원가입 번호 : 1877-2270 1번 문자나 음성 제보 가능
◼️ 회원가입 문의 : 010-9717-2340 문자로만 가능
◼️ 제보 팩스 번호 : 02-6011-1118",장 씨가 녹치 파일을 확보하고 민주당 지도부 면담을 요구하면서 녹치 파일을 송 대표 쪽에 제공하면서 민주당 지도부에 대한 면담을 요구했다.
22,김건희 오빠 판결 대박이다.. 윤석열 부부 이제 완전 끝이구나? 법원도 얼마나 분노했으면 ㅋㅋ 어떻게든 포장하려던 어제자 KBS 앵커 멘트가 가관이다,촛불청년,https://www.youtube.com/watch?v=3QlJYBBT9Yk,https://www.youtube.com/channel/UC8xHNXhilYE5P954901h_QA,299702,23686,https://img.youtube.com/vi/3QlJYBBT9Yk/hqdefault.jpg,PT9M3S,"#이재명 #윤석열 #김건희

어려운 정치를 쉽게 분석해드리는 촛불청년입니다.

🕯 멤버십 후원 🕯
https://bit.ly/3JmPXki",윤 씨의 처가 회사이자 공흥지구 사업시 행사인 esind 대표인 김 씨는 윤 씨의 오빠로 알려져 있으며 윤 씨의 변호인은 공소 사실을 전부 부인한다면 위조 문서가 아니라고 주장했다.
25,[끝판토론] 윤석열 표 순방외교 요란했지만 빈 수레에 망신살,스픽스,https://www.youtube.com/watch?v=nsjFg_ySukA,https://www.youtube.com/channel/UCgeOlLcX6PReHdWImEnUVTg,275567,16229,https://img.youtube.com/vi/nsjFg_ySukA/hqdefault.jpg,PT1H7M54S,"#스픽스 #끝판토론 #윤석열 #외교 #중국 #APEC #영국 #다우닝 #일본 #미국 #시진핑

[끝판토론]

■ 진행 : 장윤미 변호사
■ 출연 : 김종대 전 국회의원/ 이언주 전 국회의원/ 이용중 동국대 교수

♣️방송 안내
끝판토론 | 금 저녁 7시 50분

♣️ 스픽스 유튜브 구독하기
https://www.youtube.com/@SPEAKS_TV

♣️쇼핑이 후원이다 '스픽스몰' 
https://www.speaksmall.kr/",윤 대통령이 영국 방문 당시 의전 프로토콜을 모르고 들어가 혼선이 있었다는 것은 예의가 아닌 것 같다 외교관들이 외교 시스템을 제대로 수행하지 못했을 가능성도 열어둬야 한다 김 의원은 어떻게 평가하는지 물었다.
